filename,width,height,class,xmin,ymin,xmax,ymax
2097.jpg,320,240,0,10,105,319,212
2097.jpg,320,240,1,140,166,177,204
1443.jpg,320,240,0,62,101,279,210
1443.jpg,320,240,1,149,164,173,190
2420.jpg,320,240,0,53,99,284,182
2420.jpg,320,240,1,159,144,186,172
728.jpg,320,240,0,40,81,280,188
728.jpg,320,240,1,145,146,172,174
2635.jpg,320,240,0,0,56,275,167
2635.jpg,320,240,1,83,118,119,157
678.jpg,320,240,0,63,103,280,222
678.jpg,320,240,1,156,174,182,202
2675.jpg,320,240,0,11,101,279,194
2675.jpg,320,240,1,124,153,156,186
2461.jpg,320,240,0,44,101,277,179
2461.jpg,320,240,1,144,144,171,171
1087.jpg,320,240,0,77,93,279,225
1087.jpg,320,240,1,202,168,229,197
1649.jpg,320,240,0,43,104,183,204
1649.jpg,320,240,1,124,167,149,190
812.jpg,320,240,0,40,102,274,215
812.jpg,320,240,1,135,172,162,200
1007.jpg,320,240,0,40,100,279,220
1007.jpg,320,240,1,130,176,159,205
713.jpg,320,240,0,44,87,280,194
713.jpg,320,240,1,150,152,176,179
346.jpg,320,240,0,40,95,234,183
346.jpg,320,240,1,124,147,145,170
1654.jpg,320,240,0,51,103,186,200
1654.jpg,320,240,1,126,162,152,186
1765.jpg,320,240,0,53,104,179,195
1765.jpg,320,240,1,123,159,148,181
1626.jpg,320,240,0,40,103,176,211
1626.jpg,320,240,1,117,169,146,196
427.jpg,320,240,0,40,101,276,214
427.jpg,320,240,1,137,171,163,198
1055.jpg,320,240,0,47,94,279,221
1055.jpg,320,240,1,166,174,195,204
1380.jpg,320,240,0,45,100,274,208
1380.jpg,320,240,1,147,167,172,193
334.jpg,320,240,0,40,101,226,210
334.jpg,320,240,1,128,161,149,184
1396.jpg,320,240,0,46,101,274,207
1396.jpg,320,240,1,145,167,171,193
1333.jpg,320,240,0,50,100,278,217
1333.jpg,320,240,1,169,168,193,196
2418.jpg,320,240,0,45,102,277,182
2418.jpg,320,240,1,148,145,176,173
1953.jpg,320,240,0,90,101,212,195
1953.jpg,320,240,1,164,158,188,181
658.jpg,320,240,0,56,91,273,227
658.jpg,320,240,1,134,160,157,187
2060.jpg,320,240,0,72,104,319,213
2060.jpg,320,240,1,208,166,244,204
845.jpg,320,240,0,40,92,279,232
845.jpg,320,240,1,125,182,161,216
2663.jpg,320,240,0,0,83,266,181
2663.jpg,320,240,1,104,138,136,173
2438.jpg,320,240,0,74,99,304,180
2438.jpg,320,240,1,177,143,203,171
1927.jpg,320,240,0,84,102,208,195
1927.jpg,320,240,1,162,158,186,182
1090.jpg,320,240,0,81,94,279,222
1090.jpg,320,240,1,206,167,232,196
190.jpg,320,240,0,39,95,218,199
190.jpg,320,240,1,119,152,139,175
978.jpg,320,240,0,40,102,271,222
978.jpg,320,240,1,120,174,147,203
54.jpg,320,240,0,46,100,263,199
54.jpg,320,240,1,138,159,162,186
1040.jpg,320,240,0,82,102,236,172
1040.jpg,320,240,1,150,141,167,162
1806.jpg,320,240,0,47,104,183,205
1806.jpg,320,240,1,125,164,152,191
1525.jpg,320,240,0,54,98,259,195
1525.jpg,320,240,1,141,158,165,182
1081.jpg,320,240,0,71,93,279,225
1081.jpg,320,240,1,197,168,222,199
1917.jpg,320,240,0,71,102,194,196
1917.jpg,320,240,1,149,159,173,182
2726.jpg,320,240,0,39,101,269,178
2726.jpg,320,240,1,138,145,165,171
2326.jpg,320,240,0,32,101,269,181
2326.jpg,320,240,1,135,147,163,173
1066.jpg,320,240,0,46,91,279,226
1066.jpg,320,240,1,172,172,200,203
416.jpg,320,240,0,40,101,275,214
416.jpg,320,240,1,137,171,163,198
1641.jpg,320,240,0,40,104,181,210
1641.jpg,320,240,1,123,170,150,196
1115.jpg,320,240,0,63,102,279,209
1115.jpg,320,240,1,169,167,194,196
1540.jpg,320,240,0,40,100,270,208
1540.jpg,320,240,1,138,168,164,194
2106.jpg,320,240,0,0,104,307,212
2106.jpg,320,240,1,121,166,159,204
1840.jpg,320,240,0,52,104,181,197
1840.jpg,320,240,1,124,160,149,182
950.jpg,320,240,0,40,100,278,220
950.jpg,320,240,1,127,174,155,204
2591.jpg,320,240,0,45,52,319,153
2591.jpg,320,240,1,181,106,216,144
1680.jpg,320,240,0,57,104,190,191
1680.jpg,320,240,1,126,155,150,177
1989.jpg,320,240,0,9,103,307,205
1989.jpg,320,240,1,134,165,169,205
1444.jpg,320,240,0,61,101,279,210
1444.jpg,320,240,1,146,164,171,190
245.jpg,320,240,0,89,97,262,181
245.jpg,320,240,1,161,146,181,168
2692.jpg,320,240,0,19,101,284,193
2692.jpg,320,240,1,134,153,164,184
2645.jpg,320,240,0,0,58,261,167
2645.jpg,320,240,1,73,119,109,158
1812.jpg,320,240,0,48,102,177,197
1812.jpg,320,240,1,128,158,153,183
1384.jpg,320,240,0,71,95,245,180
1384.jpg,320,240,1,146,147,165,168
2680.jpg,320,240,0,18,102,284,194
2680.jpg,320,240,1,132,153,163,185
470.jpg,320,240,0,40,92,266,210
470.jpg,320,240,1,133,169,160,197
2295.jpg,320,240,0,0,98,207,195
2295.jpg,320,240,1,58,148,86,182
1885.jpg,320,240,0,60,96,177,186
1885.jpg,320,240,1,125,150,148,172
2446.jpg,320,240,0,51,99,282,180
2446.jpg,320,240,1,150,143,178,171
219.jpg,320,240,0,72,98,238,177
219.jpg,320,240,1,150,140,168,167
1834.jpg,320,240,0,50,102,176,197
1834.jpg,320,240,1,128,158,152,183
1012.jpg,320,240,0,40,100,279,220
1012.jpg,320,240,1,133,176,162,206
1269.jpg,320,240,0,42,102,279,215
1269.jpg,320,240,1,159,170,186,199
689.jpg,320,240,0,54,104,280,220
689.jpg,320,240,1,150,174,176,202
284.jpg,320,240,0,114,90,278,187
284.jpg,320,240,1,179,139,197,160
1855.jpg,320,240,0,57,104,179,190
1855.jpg,320,240,1,125,153,148,176
1553.jpg,320,240,0,74,103,208,196
1553.jpg,320,240,1,145,159,169,182
523.jpg,320,240,0,53,83,243,174
523.jpg,320,240,1,129,134,150,156
2196.jpg,320,240,0,22,102,293,195
2196.jpg,320,240,1,137,154,168,186
1635.jpg,320,240,0,40,104,176,212
1635.jpg,320,240,1,118,170,146,198
446.jpg,320,240,0,55,88,249,183
446.jpg,320,240,1,135,143,157,166
1429.jpg,320,240,0,75,100,279,208
1429.jpg,320,240,1,165,165,191,192
69.jpg,320,240,0,40,104,279,214
69.jpg,320,240,1,141,172,168,199
154.jpg,320,240,0,70,94,238,172
154.jpg,320,240,1,142,139,161,160
2473.jpg,320,240,0,44,99,275,180
2473.jpg,320,240,1,143,143,171,172
52.jpg,320,240,0,47,101,262,197
52.jpg,320,240,1,139,158,162,183
1342.jpg,320,240,0,61,101,279,216
1342.jpg,320,240,1,177,167,202,195
1279.jpg,320,240,0,50,100,279,214
1279.jpg,320,240,1,169,171,191,199
147.jpg,320,240,0,63,100,231,175
147.jpg,320,240,1,134,144,153,168
1143.jpg,320,240,0,55,102,266,198
1143.jpg,320,240,1,145,160,170,186
574.jpg,320,240,0,59,103,280,210
574.jpg,320,240,1,155,168,181,194
1169.jpg,320,240,0,62,101,269,196
1169.jpg,320,240,1,150,158,174,182
1124.jpg,320,240,0,58,100,279,207
1124.jpg,320,240,1,158,166,184,193
505.jpg,320,240,0,47,95,274,208
505.jpg,320,240,1,156,166,182,194
516.jpg,320,240,0,44,96,265,208
516.jpg,320,240,1,154,162,178,188
2404.jpg,320,240,0,0,101,232,186
2404.jpg,320,240,1,104,145,131,175
1482.jpg,320,240,0,40,102,255,200
1482.jpg,320,240,1,129,161,154,188
1743.jpg,320,240,0,40,104,133,194
1743.jpg,320,240,1,80,158,104,180
1297.jpg,320,240,0,47,95,278,212
1297.jpg,320,240,1,160,170,187,200
2625.jpg,320,240,0,17,101,279,193
2625.jpg,320,240,1,131,151,160,184
791.jpg,320,240,0,62,98,257,190
791.jpg,320,240,1,144,152,166,175
1816.jpg,320,240,0,45,104,181,203
1816.jpg,320,240,1,123,162,149,190
337.jpg,320,240,0,69,99,239,176
337.jpg,320,240,1,143,145,162,166
96.jpg,320,240,0,40,99,274,207
96.jpg,320,240,1,136,164,163,192
242.jpg,320,240,0,91,97,263,180
242.jpg,320,240,1,165,146,184,169
2466.jpg,320,240,0,44,100,277,179
2466.jpg,320,240,1,144,144,171,171
323.jpg,320,240,0,39,98,228,185
323.jpg,320,240,1,119,150,141,173
1004.jpg,320,240,0,40,102,278,220
1004.jpg,320,240,1,129,175,157,205
1067.jpg,320,240,0,49,90,279,226
1067.jpg,320,240,1,173,172,202,203
238.jpg,320,240,0,99,99,270,179
238.jpg,320,240,1,174,147,194,167
1073.jpg,320,240,0,83,98,235,170
1073.jpg,320,240,1,149,139,166,159
2527.jpg,320,240,0,41,64,296,151
2527.jpg,320,240,1,149,111,180,142
1216.jpg,320,240,0,40,102,278,215
1216.jpg,320,240,1,142,172,169,201
1514.jpg,320,240,0,77,100,254,181
1514.jpg,320,240,1,155,148,176,169
2722.jpg,320,240,0,16,101,291,196
2722.jpg,320,240,1,134,155,166,187
1566.jpg,320,240,0,62,103,202,196
1566.jpg,320,240,1,132,160,155,182
2253.jpg,320,240,0,0,100,247,195
2253.jpg,320,240,1,91,150,120,182
2615.jpg,320,240,0,22,59,319,166
2615.jpg,320,240,1,160,118,196,157
2092.jpg,320,240,0,26,105,319,212
2092.jpg,320,240,1,156,166,193,204
2634.jpg,320,240,0,0,57,274,167
2634.jpg,320,240,1,86,118,122,157
2522.jpg,320,240,0,40,71,291,160
2522.jpg,320,240,1,147,118,175,151
2533.jpg,320,240,0,34,51,297,139
2533.jpg,320,240,1,148,99,179,130
212.jpg,320,240,0,39,97,217,198
212.jpg,320,240,1,116,150,137,176
216.jpg,320,240,0,67,98,231,177
216.jpg,320,240,1,145,138,163,164
1916.jpg,320,240,0,71,102,193,196
1916.jpg,320,240,1,147,158,171,182
572.jpg,320,240,0,57,103,280,210
572.jpg,320,240,1,153,167,179,194
1745.jpg,320,240,0,46,102,176,197
1745.jpg,320,240,1,127,159,152,184
384.jpg,320,240,0,40,103,275,214
384.jpg,320,240,1,137,171,163,198
2351.jpg,320,240,0,66,101,319,194
2351.jpg,320,240,1,191,150,220,185
2694.jpg,320,240,0,27,101,293,194
2694.jpg,320,240,1,139,152,171,185
160.jpg,320,240,0,75,96,243,173
160.jpg,320,240,1,149,142,168,164
2406.jpg,320,240,0,1,101,234,185
2406.jpg,320,240,1,107,146,135,174
941.jpg,320,240,0,40,103,279,221
941.jpg,320,240,1,133,174,161,203
0.jpg,320,240,0,47,102,239,203
0.jpg,320,240,1,134,159,154,181
918.jpg,320,240,0,84,101,243,172
918.jpg,320,240,1,155,140,172,161
2292.jpg,320,240,0,33,101,268,181
2292.jpg,320,240,1,135,146,163,172
708.jpg,320,240,0,54,91,280,200
708.jpg,320,240,1,156,158,182,186
1311.jpg,320,240,0,45,102,274,218
1311.jpg,320,240,1,161,168,186,197
1880.jpg,320,240,0,59,99,177,186
1880.jpg,320,240,1,125,150,147,172
2596.jpg,320,240,0,50,53,319,155
2596.jpg,320,240,1,187,108,223,146
79.jpg,320,240,0,43,90,229,208
79.jpg,320,240,1,134,153,154,176
1882.jpg,320,240,0,59,96,177,186
1882.jpg,320,240,1,125,150,148,172
1000.jpg,320,240,0,40,102,278,220
1000.jpg,320,240,1,128,175,156,205
28.jpg,320,240,0,59,99,253,189
28.jpg,320,240,1,141,152,162,175
945.jpg,320,240,0,40,103,279,220
945.jpg,320,240,1,129,174,156,203
2710.jpg,320,240,0,48,102,315,193
2710.jpg,320,240,1,163,151,194,185
2182.jpg,320,240,0,5,102,293,201
2182.jpg,320,240,1,128,159,160,194
1502.jpg,320,240,0,68,100,259,187
1502.jpg,320,240,1,152,152,173,175
433.jpg,320,240,0,40,96,277,216
433.jpg,320,240,1,138,170,164,198
342.jpg,320,240,0,68,99,237,176
342.jpg,320,240,1,141,145,161,165
866.jpg,320,240,0,40,101,279,239
866.jpg,320,240,1,135,191,171,228
618.jpg,320,240,0,100,100,280,217
618.jpg,320,240,1,176,161,198,188
544.jpg,320,240,0,40,93,264,203
544.jpg,320,240,1,139,162,164,188
1744.jpg,320,240,0,40,104,137,194
1744.jpg,320,240,1,86,158,110,180
343.jpg,320,240,0,40,105,273,214
343.jpg,320,240,1,135,172,163,198
2514.jpg,320,240,0,24,101,275,190
2514.jpg,320,240,1,132,149,160,180
1410.jpg,320,240,0,61,102,279,206
1410.jpg,320,240,1,157,165,183,192
1679.jpg,320,240,0,46,102,176,197
1679.jpg,320,240,1,127,159,152,184
904.jpg,320,240,0,62,102,279,218
904.jpg,320,240,1,183,172,209,202
1336.jpg,320,240,0,56,97,279,215
1336.jpg,320,240,1,172,166,198,193
1237.jpg,320,240,0,40,99,276,214
1237.jpg,320,240,1,141,172,169,200
2134.jpg,320,240,0,0,105,245,213
2134.jpg,320,240,1,65,166,100,204
1489.jpg,320,240,0,49,100,259,198
1489.jpg,320,240,1,140,160,165,186
2192.jpg,320,240,0,43,101,272,178
2192.jpg,320,240,1,141,144,169,170
2198.jpg,320,240,0,23,102,293,194
2198.jpg,320,240,1,137,152,168,186
1344.jpg,320,240,0,63,102,279,218
1344.jpg,320,240,1,179,168,205,196
1685.jpg,320,240,0,72,103,207,190
1685.jpg,320,240,1,142,155,166,176
2709.jpg,320,240,0,48,102,315,193
2709.jpg,320,240,1,163,151,194,185
549.jpg,320,240,0,40,94,267,204
549.jpg,320,240,1,141,163,167,190
1157.jpg,320,240,0,59,102,269,197
1157.jpg,320,240,1,148,159,172,185
1147.jpg,320,240,0,56,102,266,198
1147.jpg,320,240,1,146,159,170,185
76.jpg,320,240,0,40,106,280,222
76.jpg,320,240,1,141,177,169,207
249.jpg,320,240,0,92,97,262,182
249.jpg,320,240,1,164,145,184,168
1666.jpg,320,240,0,42,104,171,194
1666.jpg,320,240,1,111,158,135,180
1529.jpg,320,240,0,53,98,264,199
1529.jpg,320,240,1,142,160,166,185
1117.jpg,320,240,0,81,96,232,170
1117.jpg,320,240,1,147,138,163,158
434.jpg,320,240,0,54,90,247,185
434.jpg,320,240,1,135,145,156,167
426.jpg,320,240,0,40,101,276,214
426.jpg,320,240,1,137,171,163,198
132.jpg,320,240,0,72,99,249,182
132.jpg,320,240,1,148,147,168,168
2696.jpg,320,240,0,29,101,293,193
2696.jpg,320,240,1,142,152,173,185
2491.jpg,320,240,0,44,101,277,179
2491.jpg,320,240,1,144,144,171,171
1872.jpg,320,240,0,59,103,178,186
1872.jpg,320,240,1,125,150,147,174
2595.jpg,320,240,0,48,52,319,154
2595.jpg,320,240,1,185,107,222,146
976.jpg,320,240,0,40,101,272,221
976.jpg,320,240,1,121,174,148,204
1618.jpg,320,240,0,40,104,176,210
1618.jpg,320,240,1,118,170,145,196
64.jpg,320,240,0,41,104,272,209
64.jpg,320,240,1,139,167,165,194
2431.jpg,320,240,0,69,99,299,180
2431.jpg,320,240,1,173,143,201,172
1019.jpg,320,240,0,40,97,279,220
1019.jpg,320,240,1,144,176,173,206
1272.jpg,320,240,0,46,102,279,214
1272.jpg,320,240,1,163,170,188,198
2184.jpg,320,240,0,7,102,293,200
2184.jpg,320,240,1,129,160,161,193
721.jpg,320,240,0,40,78,280,186
721.jpg,320,240,1,148,144,175,172
1367.jpg,320,240,0,49,101,279,209
1367.jpg,320,240,1,158,167,184,194
1850.jpg,320,240,0,57,104,181,192
1850.jpg,320,240,1,125,156,149,178
2299.jpg,320,240,0,0,98,228,195
2299.jpg,320,240,1,75,149,105,182
906.jpg,320,240,0,84,101,243,172
906.jpg,320,240,1,155,141,173,162
1694.jpg,320,240,0,94,102,227,190
1694.jpg,320,240,1,163,154,188,176
2330.jpg,320,240,0,26,102,290,193
2330.jpg,320,240,1,141,151,173,185
1659.jpg,320,240,0,53,103,185,198
1659.jpg,320,240,1,126,160,151,184
1704.jpg,320,240,0,83,102,234,190
1704.jpg,320,240,1,153,150,180,176
2661.jpg,320,240,0,0,78,263,178
2661.jpg,320,240,1,97,135,130,170
710.jpg,320,240,0,46,88,280,198
710.jpg,320,240,1,153,156,179,183
820.jpg,320,240,0,40,93,277,210
820.jpg,320,240,1,132,166,160,195
2352.jpg,320,240,0,67,102,319,193
2352.jpg,320,240,1,192,151,221,185
211.jpg,320,240,0,64,94,226,182
211.jpg,320,240,1,142,140,160,165
2321.jpg,320,240,0,2,103,263,193
2321.jpg,320,240,1,110,151,141,185
1205.jpg,320,240,0,40,102,279,216
1205.jpg,320,240,1,145,172,173,201
972.jpg,320,240,0,40,101,274,220
972.jpg,320,240,1,122,174,150,203
94.jpg,320,240,0,40,102,277,211
94.jpg,320,240,1,135,168,162,197
638.jpg,320,240,0,95,94,280,238
638.jpg,320,240,1,162,158,182,186
1374.jpg,320,240,0,47,101,277,208
1374.jpg,320,240,1,153,168,179,194
175.jpg,320,240,0,83,98,248,175
175.jpg,320,240,1,159,138,177,166
2019.jpg,320,240,0,2,104,313,213
2019.jpg,320,240,1,133,166,170,204
2627.jpg,320,240,0,0,58,299,167
2627.jpg,320,240,1,114,119,150,157
564.jpg,320,240,0,46,101,276,206
564.jpg,320,240,1,146,164,171,191
2039.jpg,320,240,0,27,104,319,213
2039.jpg,320,240,1,164,166,200,205
382.jpg,320,240,0,40,102,275,214
382.jpg,320,240,1,137,171,163,198
1931.jpg,320,240,0,87,102,211,195
1931.jpg,320,240,1,166,158,190,181
970.jpg,320,240,0,40,100,274,220
970.jpg,320,240,1,123,174,150,203
2008.jpg,320,240,0,3,104,312,211
2008.jpg,320,240,1,132,164,168,203
928.jpg,320,240,0,57,102,279,218
928.jpg,320,240,1,160,174,188,203
2290.jpg,320,240,0,0,96,204,196
2290.jpg,320,240,1,54,147,81,179
2537.jpg,320,240,0,22,101,275,191
2537.jpg,320,240,1,131,150,159,181
1406.jpg,320,240,0,70,96,246,182
1406.jpg,320,240,1,146,148,165,168
457.jpg,320,240,0,55,88,248,183
457.jpg,320,240,1,135,141,156,164
1355.jpg,320,240,0,57,102,279,212
1355.jpg,320,240,1,172,168,195,196
666.jpg,320,240,0,66,104,280,228
666.jpg,320,240,1,155,174,180,202
1567.jpg,320,240,0,59,103,201,196
1567.jpg,320,240,1,129,159,153,182
1372.jpg,320,240,0,47,101,278,208
1372.jpg,320,240,1,154,168,180,194
2242.jpg,320,240,0,4,101,261,193
2242.jpg,320,240,1,106,150,134,182
2640.jpg,320,240,0,0,57,263,168
2640.jpg,320,240,1,75,119,113,158
1545.jpg,320,240,0,83,30,249,106
1545.jpg,320,240,1,156,74,174,91
2620.jpg,320,240,0,6,58,319,166
2620.jpg,320,240,1,141,118,178,157
984.jpg,320,240,0,85,98,239,170
984.jpg,320,240,1,153,140,170,159
580.jpg,320,240,0,67,102,280,211
580.jpg,320,240,1,158,166,185,194
2024.jpg,320,240,0,2,104,313,213
2024.jpg,320,240,1,133,166,170,204
2506.jpg,320,240,0,34,101,268,181
2506.jpg,320,240,1,135,145,162,173
2009.jpg,320,240,0,3,104,311,211
2009.jpg,320,240,1,132,164,168,203
948.jpg,320,240,0,40,100,279,220
948.jpg,320,240,1,128,174,156,204
2454.jpg,320,240,0,52,101,283,179
2454.jpg,320,240,1,153,143,179,172
399.jpg,320,240,0,40,103,274,214
399.jpg,320,240,1,137,171,163,198
493.jpg,320,240,0,42,94,277,212
493.jpg,320,240,1,153,170,179,197
566.jpg,320,240,0,48,101,278,208
566.jpg,320,240,1,148,166,172,192
741.jpg,320,240,0,47,102,280,206
741.jpg,320,240,1,153,166,179,192
1578.jpg,320,240,0,55,103,208,197
1578.jpg,320,240,1,123,160,147,182
889.jpg,320,240,0,40,95,279,227
889.jpg,320,240,1,178,172,206,202
1533.jpg,320,240,0,84,100,249,175
1533.jpg,320,240,1,158,145,176,164
1606.jpg,320,240,0,40,104,177,206
1606.jpg,320,240,1,120,168,146,191
1528.jpg,320,240,0,53,98,263,198
1528.jpg,320,240,1,142,160,166,184
2557.jpg,320,240,0,19,42,294,138
2557.jpg,320,240,1,138,94,171,126
1957.jpg,320,240,0,81,102,207,196
1957.jpg,320,240,1,155,159,180,182
170.jpg,320,240,0,82,97,247,174
170.jpg,320,240,1,157,143,176,168
1906.jpg,320,240,0,60,103,178,186
1906.jpg,320,240,1,125,150,147,173
2335.jpg,320,240,0,33,102,297,193
2335.jpg,320,240,1,152,151,182,185
1093.jpg,320,240,0,80,96,280,220
1093.jpg,320,240,1,202,168,227,196
2210.jpg,320,240,0,34,102,295,192
2210.jpg,320,240,1,146,151,177,184
1936.jpg,320,240,0,47,102,176,197
1936.jpg,320,240,1,127,159,152,184
1483.jpg,320,240,0,40,102,255,200
1483.jpg,320,240,1,130,161,154,187
1034.jpg,320,240,0,45,94,279,220
1034.jpg,320,240,1,156,175,186,205
2158.jpg,320,240,0,0,105,216,213
2158.jpg,320,240,1,42,166,79,204
2430.jpg,320,240,0,66,99,297,180
2430.jpg,320,240,1,170,143,198,171
985.jpg,320,240,0,40,102,271,221
985.jpg,320,240,1,120,174,147,203
722.jpg,320,240,0,40,79,280,186
722.jpg,320,240,1,148,144,175,172
1195.jpg,320,240,0,81,95,236,172
1195.jpg,320,240,1,148,139,165,159
1541.jpg,320,240,0,39,100,270,209
1541.jpg,320,240,1,137,168,163,194
1982.jpg,320,240,0,39,101,269,178
1982.jpg,320,240,1,138,144,165,171
164.jpg,320,240,0,78,97,245,176
164.jpg,320,240,1,151,144,170,166
1314.jpg,320,240,0,45,101,273,218
1314.jpg,320,240,1,161,168,186,197
1021.jpg,320,240,0,40,97,279,220
1021.jpg,320,240,1,146,176,176,205
359.jpg,320,240,0,41,102,280,216
359.jpg,320,240,1,142,172,169,200
25.jpg,320,240,0,56,98,252,189
25.jpg,320,240,1,139,152,161,176
2320.jpg,320,240,0,1,103,262,193
2320.jpg,320,240,1,108,151,139,185
2047.jpg,320,240,0,42,105,319,213
2047.jpg,320,240,1,179,166,214,204
2671.jpg,320,240,0,5,97,276,191
2671.jpg,320,240,1,118,149,149,183
309.jpg,320,240,0,101,105,271,182
309.jpg,320,240,1,174,151,193,170
2712.jpg,320,240,0,20,101,287,194
2712.jpg,320,240,1,135,153,165,185
1881.jpg,320,240,0,59,98,177,186
1881.jpg,320,240,1,125,150,148,172
1555.jpg,320,240,0,74,103,210,196
1555.jpg,320,240,1,146,159,170,182
2079.jpg,320,240,0,55,103,319,214
2079.jpg,320,240,1,187,165,224,203
1493.jpg,320,240,0,61,102,267,198
1493.jpg,320,240,1,151,160,175,186
1192.jpg,320,240,0,40,102,279,215
1192.jpg,320,240,1,146,173,175,202
993.jpg,320,240,0,40,102,278,220
993.jpg,320,240,1,126,175,154,205
1628.jpg,320,240,0,40,104,176,212
1628.jpg,320,240,1,118,170,146,197
2421.jpg,320,240,0,58,101,290,181
2421.jpg,320,240,1,164,144,192,172
1515.jpg,320,240,0,78,101,254,180
1515.jpg,320,240,1,156,148,176,169
2489.jpg,320,240,0,43,101,277,179
2489.jpg,320,240,1,144,143,171,171
2104.jpg,320,240,0,39,101,269,178
2104.jpg,320,240,1,138,145,165,171
610.jpg,320,240,0,98,99,280,217
610.jpg,320,240,1,175,161,199,188
265.jpg,320,240,0,110,91,275,182
265.jpg,320,240,1,179,137,198,159
1940.jpg,320,240,0,94,102,216,195
1940.jpg,320,240,1,171,158,195,181
2383.jpg,320,240,0,86,102,319,194
2383.jpg,320,240,1,206,150,236,187
2262.jpg,320,240,0,0,100,248,196
2262.jpg,320,240,1,85,149,113,182
2637.jpg,320,240,0,17,101,280,193
2637.jpg,320,240,1,132,151,161,184
1647.jpg,320,240,0,41,104,183,206
1647.jpg,320,240,1,124,168,150,191
127.jpg,320,240,0,72,99,254,184
127.jpg,320,240,1,150,150,170,176
2602.jpg,320,240,0,58,57,319,162
2602.jpg,320,240,1,197,114,232,152
817.jpg,320,240,0,40,98,274,213
817.jpg,320,240,1,131,169,160,199
1232.jpg,320,240,0,40,97,278,214
1232.jpg,320,240,1,143,172,170,200
2550.jpg,320,240,0,24,45,293,138
2550.jpg,320,240,1,139,95,172,126
2064.jpg,320,240,0,78,103,319,213
2064.jpg,320,240,1,216,165,252,204
2107.jpg,320,240,0,0,104,306,212
2107.jpg,320,240,1,121,166,157,204
1422.jpg,320,240,0,72,102,279,206
1422.jpg,320,240,1,166,164,192,191
2606.jpg,320,240,0,51,58,319,163
2606.jpg,320,240,1,189,116,225,154
731.jpg,320,240,0,40,84,280,192
731.jpg,320,240,1,144,150,171,178
1118.jpg,320,240,0,62,102,279,208
1118.jpg,320,240,1,167,167,192,195
706.jpg,320,240,0,53,94,280,204
706.jpg,320,240,1,155,161,181,188
2497.jpg,320,240,0,38,102,268,179
2497.jpg,320,240,1,137,143,163,172
1932.jpg,320,240,0,89,102,212,195
1932.jpg,320,240,1,167,158,191,181
1522.jpg,320,240,0,83,100,250,175
1522.jpg,320,240,1,157,146,176,164
2717.jpg,320,240,0,18,101,288,195
2717.jpg,320,240,1,134,154,166,186
805.jpg,320,240,0,79,101,259,178
805.jpg,320,240,1,157,150,176,168
2202.jpg,320,240,0,27,102,293,193
2202.jpg,320,240,1,138,151,170,185
1479.jpg,320,240,0,40,102,253,203
1479.jpg,320,240,1,125,164,150,190
1075.jpg,320,240,0,60,92,279,226
1075.jpg,320,240,1,186,170,212,201
474.jpg,320,240,0,40,95,263,210
474.jpg,320,240,1,132,169,159,196
1622.jpg,320,240,0,40,103,176,211
1622.jpg,320,240,1,117,169,145,196
1392.jpg,320,240,0,41,101,273,207
1392.jpg,320,240,1,144,167,169,194
1110.jpg,320,240,0,63,102,279,210
1110.jpg,320,240,1,171,168,197,195
2377.jpg,320,240,0,88,103,319,195
2377.jpg,320,240,1,211,150,240,186
2338.jpg,320,240,0,39,100,302,193
2338.jpg,320,240,1,157,151,188,185
1934.jpg,320,240,0,91,102,214,195
1934.jpg,320,240,1,168,158,192,181
2043.jpg,320,240,0,34,103,319,213
2043.jpg,320,240,1,170,165,207,204
243.jpg,320,240,0,90,96,261,180
243.jpg,320,240,1,165,144,184,170
1001.jpg,320,240,0,40,102,278,220
1001.jpg,320,240,1,129,175,157,205
837.jpg,320,240,0,40,87,279,220
837.jpg,320,240,1,126,171,159,204
1434.jpg,320,240,0,73,100,279,208
1434.jpg,320,240,1,161,164,186,191
191.jpg,320,240,0,63,100,224,183
191.jpg,320,240,1,140,141,158,166
2562.jpg,320,240,0,15,42,294,140
2562.jpg,320,240,1,137,94,169,127
252.jpg,320,240,0,90,96,259,182
252.jpg,320,240,1,161,144,180,168
1039.jpg,320,240,0,46,95,279,220
1039.jpg,320,240,1,159,175,188,205
2485.jpg,320,240,0,44,99,276,180
2485.jpg,320,240,1,144,143,171,171
2068.jpg,320,240,0,82,103,319,213
2068.jpg,320,240,1,217,165,254,204
1391.jpg,320,240,0,40,100,272,207
1391.jpg,320,240,1,144,167,169,194
703.jpg,320,240,0,57,102,280,210
703.jpg,320,240,1,157,167,184,196
1602.jpg,320,240,0,42,103,180,204
1602.jpg,320,240,1,121,164,147,191
2691.jpg,320,240,0,25,101,292,193
2691.jpg,320,240,1,138,152,169,185
2554.jpg,320,240,0,22,45,293,139
2554.jpg,320,240,1,139,95,171,127
518.jpg,320,240,0,41,97,262,210
518.jpg,320,240,1,150,161,175,188
1491.jpg,320,240,0,57,102,264,198
1491.jpg,320,240,1,146,161,171,186
1245.jpg,320,240,0,40,100,275,214
1245.jpg,320,240,1,142,171,169,199
1930.jpg,320,240,0,86,102,210,195
1930.jpg,320,240,1,164,158,188,182
2423.jpg,320,240,0,63,101,295,181
2423.jpg,320,240,1,169,143,196,172
369.jpg,320,240,0,40,102,276,216
369.jpg,320,240,1,138,172,164,199
952.jpg,320,240,0,40,101,278,220
